1,9.18
2,5.97
3,10.16
4,8.28
5,12.15
6,7.02
7,4.01
8,9.18
9,4.89
10,26.19
11,27.92
12,28.38
13,24.32
14,30.57
15,28.78
16,26.43
17,28.68
18,31.18
19,10.59
20,30.14
21,28.31
22,31.49
23,33.34
24,32.59
25,33.39
26,28.39
27,29.63
28,29.04
29,13.32
30,18.58
31,25.16
32,19.16
33,15.41
34,18.73
35,21.76
36,26.47
37,22.56
38,17.20
39,17.47
40,20.46
41,21.43
42,24.53
43,20.39
44,21.58
45,22.08
46,20.40
47,21.51
48,21.50
49,23.15
50,22.36
51,23.05
52,20.76
53,19.22
54,24.45
55,27.80
56,24.41
57,18.29
58,17.27
59,20.16
60,10.73
61,36.21
62,21.85
63,10.64
64,12.18
65,37.64
66,34.25
67,11.67
68,39.20
69,20.60
70,38.15
71,18.28
72,32.89
73,13.30
74,33.41
75,37.83
76,17.68
77,33.01
78,16.52
79,39.41
80,34.77
81,15.57
82,19.44
83,30.12
84,41.03
85,16.05
86,30.64
87,12.87
88,17.22
89,28.66
90,42.40
91,27.88
92,28.15
93,11.64
94,42.61
95,13.11
96,23.60
97,38.05
98,21.20
99,10.37
100,12.60
101,23.00
102,11.10
103,38.69
104,39.35
105,14.30
106,10.04
107,24.27
108,10.71
109,9.75
110,12.55
111,10.30
112,14.13
113,11.71
114,11.07
115,28.83
116,10.45
117,27.29
118,29.83
119,10.35
120,9.85
121,30.33
122,9.84
123,16.23
124,10.81
125,14.20
126,11.56
127,15.39
128,28.50
129,9.77
130,25.27
131,13.77
132,25.59
133,14.81
134,27.22
135,13.14
136,11.54
137,24.79
138,12.12
139,23.77
140,10.73
141,12.76
142,13.23
143,8.81
144,11.86
145,8.63
146,13.49
147,9.08
148,26.83
149,8.82
150,25.20
151,27.64
152,8.58
153,23.98
154,53.89
155,121.28
156,13.31
157,15.45
158,19.19
159,7.91
160,10.47
161,20.70
162,33.82
163,121.77
164,103.65
165,61.05
166,23.61
167,30.40
168,42.67
169,40.40
170,91.61
171,114.84
172,41.53
173,86.84
174,35.38
175,137.57
176,29.63
177,110.00
178,77.47
179,150.77
180,133.93
181,128.82
182,91.29
183,101.57
184,123.87
185,75.89
186,77.58
187,82.51
188,72.01
189,67.93
190,73.97
191,74.00
192,58.20
193,56.20
194,79.38
195,54.84
196,96.52
197,99.06
198,61.14
199,95.71
200,97.11
201,81.17
202,99.72
203,53.57
204,78.22
205,94.83
206,60.74
207,44.58
208,40.14
209,48.88
210,37.64
211,52.92
212,45.86
213,35.32
214,25.26
215,26.31
216,51.01
217,19.88
218,19.06
219,19.83
220,16.91
221,21.68
222,17.17
223,16.57
224,39.55
225,35.12
226,25.24
227,38.01
228,19.86
229,43.94
230,27.06
231,44.59
232,97.18
233,172.74
234,145.51
235,130.57
236,154.88
237,158.31
238,116.84
239,127.24
240,164.90
241,123.34
242,132.90
243,107.77
244,75.28
245,113.83
246,113.38
247,153.24
248,95.71
249,88.36
250,110.81
251,126.58
252,107.57
253,96.57
254,74.02
255,100.22
256,128.83
257,82.88
258,124.04
259,73.54
260,66.36
261,97.49
262,88.55
263,61.78
264,59.81
265,103.94
266,61.81
267,39.56
268,67.28
269,65.27
270,47.05
271,68.31
272,51.68
273,58.68
274,73.26
275,55.11
276,47.83
277,61.32
278,65.29
279,69.30
280,33.80
281,59.18
282,76.69
283,70.80
284,38.83
285,47.45
286,39.04
287,22.89
288,16.33
289,18.28
290,34.04
291,10.70
292,39.66
293,41.27
294,25.69
295,48.85
296,15.61
297,3.08
298,75.57
299,28.64
300,18.98
301,63.38
302,70.64
303,104.73
304,23.23
305,23.30
306,162.90
307,23.65
308,21.06
309,35.72
310,37.53
311,21.27
312,42.97
313,53.25
314,39.81
315,33.69
316,49.98
317,45.10
318,45.05
319,42.28
320,84.72
321,32.48
322,56.78
323,54.47
324,54.23
325,156.97
326,47.52
327,40.28
328,25.59
329,58.47
330,36.40
331,40.17
332,60.75
333,34.19
334,71.13
335,37.62
336,35.41
337,62.51
338,25.85
339,36.16
340,36.74
341,26.90
342,38.39
343,33.08
344,26.56
345,37.99
346,56.30
347,34.00
348,36.24
349,37.94
350,40.22
351,38.08
352,52.14
353,25.84
354,60.54
355,26.57
356,42.61
357,31.61
358,24.87
359,26.91
360,31.45
361,55.93
362,26.21
363,23.30
364,50.97
365,27.96
366,20.23
367,52.79
368,50.18
369,47.24
370,30.48
371,20.32
372,44.61
373,54.94
374,37.82
375,11.84
376,15.33
377,41.00
378,49.18
379,59.55
380,35.78
381,14.86
382,40.73
383,48.19
384,9.84
385,84.94
386,19.20
387,40.43
388,53.94
389,10.16
390,13.86
391,20.94
392,20.80
393,16.22
394,10.28
395,17.20
396,25.37
397,17.20
398,20.01
399,13.41
400,19.10
401,55.62
402,14.90
403,63.02
404,21.80
405,40.16
406,32.23
407,30.63
408,51.11
409,26.22
410,41.13
411,61.51
412,48.80
413,38.92
414,57.21
415,26.48
416,11.89
417,62.56
418,18.74
419,19.85
420,13.09
421,40.77
422,17.36
423,23.41
424,5.81
425,13.78
426,5.91
427,11.71
428,36.23
429,48.04
430,9.29
431,48.66
432,12.49
433,18.55
434,21.79
435,21.71
436,17.37
437,0.46
438,15.52
439,27.22
440,45.79
441,6.79
442,8.62
443,27.94
444,34.53
445,14.57
446,46.47
447,53.47
448,7.01
449,45.44
450,20.46
451,19.54
452,31.99
453,9.39
454,4.60
455,9.89
456,22.85
457,16.82
458,11.32
459,5.11
460,22.72
461,8.11
462,7.08
463,5.96
464,2.31
465,16.19
466,34.13
467,37.25
468,43.69
469,2.89
470,24.92
471,49.69
472,39.86
473,42.23
474,52.74
475,41.31
476,4.81
477,48.27
478,18.50
479,33.30
480,35.53
481,22.98
482,67.23
483,18.38
484,17.92
485,25.00
486,42.84
487,145.27
488,33.62
489,43.79
490,42.63
491,117.79
492,37.45
493,40.92
494,41.70
495,52.01
496,25.12
497,47.89
498,37.54
499,50.17
500,89.88
501,39.37
502,54.25
503,50.43
504,53.51
505,97.68
506,57.32
507,24.69
508,60.22
509,105.22
510,28.23
511,67.48
512,54.39
513,30.51
514,52.52
515,70.89
516,57.14
517,65.29
518,64.81
519,68.29
520,30.89
521,69.88
522,114.34
523,47.39
524,61.71
525,74.86
526,118.59
527,44.18
528,91.18
529,45.02
530,126.06
531,99.44
532,62.42
533,112.74
534,112.05
535,66.62
536,112.39
537,42.46
538,68.13
539,85.17
540,29.51
541,32.31
542,144.79
543,34.36
544,46.44
545,98.06
546,38.85
547,50.31
548,110.57
549,49.59
550,124.84
551,49.94
552,52.54
553,54.97
554,126.31
555,31.68
556,58.18
557,108.33
558,126.97
559,51.65
560,82.27
561,142.29
562,50.59
563,49.86
564,99.19
565,131.36
566,53.16
567,109.10
568,53.80
569,110.86
570,51.30
571,107.05
572,68.92
573,119.94
574,43.63
575,103.37
576,121.89
577,49.86
578,54.86
579,98.63
580,44.95
581,59.59
582,110.74
583,38.41
584,72.65
585,38.73
586,97.97
587,60.00
588,107.14
589,109.03
590,64.89
591,107.84
592,111.73
593,39.98
594,83.89
595,30.27
596,47.13
597,95.76
598,100.52
599,84.61
600,89.13
601,40.76
602,112.10
603,70.76
604,24.00
605,115.05
606,87.92
607,38.40
608,141.19
609,8.73
610,12.58
611,148.94
612,6.94
613,15.43
614,16.10
615,6.72
616,7.71
617,20.64
618,18.55
619,15.60
620,17.17
621,16.57
622,18.26
623,25.55
624,17.72
625,33.73
626,17.36
627,26.91
628,29.76
629,21.66
630,9.36
631,27.56
632,21.53
633,14.84
634,20.23
635,19.79
636,17.30
637,10.20
638,26.98
639,21.26
640,21.18
641,10.97
642,15.14
643,20.57
644,12.91
645,33.74
646,19.18
647,42.71
648,18.13
649,28.75
650,20.12
651,49.43
652,34.71
653,47.17
654,23.29
655,133.99
656,28.81
657,90.87
658,78.12
