1,4.00
2,3.84
3,4.42
4,3.44
5,4.79
6,3.00
7,0.35
8,3.61
9,1.09
10,7.57
11,16.81
12,18.18
13,5.56
14,20.49
15,6.42
16,7.06
17,18.84
18,17.42
19,3.10
20,17.90
21,17.36
22,18.60
23,19.78
24,19.07
25,18.93
26,17.01
27,16.62
28,17.03
29,3.61
30,8.90
31,8.03
32,8.22
33,3.25
34,8.96
35,7.20
36,7.62
37,4.78
38,9.38
39,10.50
40,6.86
41,6.90
42,5.15
43,5.89
44,12.64
45,2.93
46,6.18
47,11.90
48,12.96
49,2.26
50,12.12
51,5.28
52,13.14
53,9.05
54,4.74
55,5.12
56,3.44
57,9.51
58,8.52
59,5.94
60,9.84
61,19.28
62,12.16
63,10.23
64,10.85
65,19.52
66,25.54
67,9.75
68,24.36
69,12.97
70,25.30
71,9.63
72,25.14
73,10.84
74,24.67
75,23.91
76,8.07
77,25.42
78,7.75
79,26.61
80,27.43
81,7.84
82,9.71
83,25.78
84,25.39
85,7.70
86,25.00
87,10.63
88,8.09
89,22.82
90,24.10
91,21.00
92,22.12
93,4.03
94,29.47
95,5.14
96,18.84
97,23.05
98,15.24
99,8.61
100,4.50
101,15.82
102,8.98
103,24.05
104,28.14
105,5.42
106,8.03
107,17.13
108,8.24
109,7.83
110,5.47
111,8.34
112,5.95
113,12.27
114,10.61
115,15.84
116,11.16
117,15.60
118,13.95
119,10.47
120,10.41
121,12.09
122,10.34
123,14.81
124,10.84
125,14.37
126,11.15
127,16.35
128,14.08
129,9.04
130,11.60
131,12.20
132,11.82
133,14.10
134,11.80
135,13.01
136,11.29
137,11.44
138,10.86
139,11.01
140,10.16
141,11.04
142,11.60
143,8.84
144,10.47
145,9.27
146,11.06
147,9.47
148,13.13
149,10.19
150,11.19
151,12.43
152,9.40
153,10.49
154,27.27
155,38.87
156,7.52
157,6.20
158,16.95
159,5.90
160,8.80
161,12.32
162,28.80
163,69.38
164,44.20
165,37.70
166,21.92
167,21.21
168,29.91
169,24.82
170,52.32
171,52.73
172,27.08
173,34.46
174,25.67
175,28.74
176,23.13
177,61.85
178,31.94
179,54.43
180,115.28
181,101.44
182,72.19
183,78.66
184,107.13
185,47.27
186,54.40
187,60.81
188,53.97
189,52.76
190,54.68
191,53.31
192,43.57
193,35.97
194,62.84
195,36.35
196,95.54
197,103.81
198,49.18
199,94.21
200,94.44
201,75.82
202,93.70
203,40.06
204,53.03
205,95.06
206,41.51
207,32.22
208,25.28
209,32.58
210,27.64
211,38.38
212,23.71
213,21.54
214,22.69
215,19.66
216,30.58
217,14.25
218,6.10
219,12.35
220,4.07
221,13.04
222,7.65
223,-2.09
224,18.16
225,14.30
226,8.74
227,16.09
228,15.45
229,29.38
230,17.35
231,35.29
232,87.75
233,172.57
234,114.96
235,111.61
236,141.81
237,134.79
238,101.38
239,101.33
240,151.25
241,92.24
242,108.93
243,80.32
244,62.74
245,67.38
246,99.11
247,129.77
248,56.91
249,55.58
250,90.74
251,87.31
252,55.68
253,71.62
254,31.58
255,56.79
256,82.00
257,52.72
258,79.57
259,29.97
260,43.59
261,67.81
262,35.62
263,38.21
264,43.32
265,53.63
266,28.52
267,18.54
268,39.80
269,47.22
270,19.28
271,29.58
272,45.81
273,34.58
274,33.78
275,29.92
276,27.43
277,29.12
278,40.47
279,32.73
280,19.42
281,29.70
282,46.83
283,52.20
284,11.78
285,32.46
286,11.93
287,23.08
288,13.23
289,19.28
290,34.38
291,8.26
292,34.27
293,32.26
294,25.18
295,36.51
296,12.20
297,2.77
298,90.86
299,37.11
300,11.75
301,78.15
302,64.42
303,104.55
304,20.53
305,19.69
306,173.61
307,18.79
308,21.70
309,33.76
310,34.74
311,13.47
312,37.83
313,53.79
314,36.05
315,29.01
316,41.49
317,28.65
318,31.94
319,20.59
320,63.24
321,27.14
322,41.59
323,43.73
324,43.84
325,218.55
326,36.39
327,32.58
328,16.58
329,40.41
330,21.73
331,32.44
332,45.94
333,30.40
334,62.89
335,33.50
336,32.31
337,36.87
338,25.74
339,31.30
340,32.94
341,16.80
342,34.84
343,29.46
344,17.52
345,34.64
346,37.45
347,34.94
348,37.40
349,25.27
350,37.24
351,24.77
352,34.36
353,23.74
354,43.30
355,20.92
356,34.68
357,23.03
358,19.86
359,22.12
360,26.81
361,54.71
362,29.52
363,21.78
364,43.93
365,23.34
366,22.15
367,34.35
368,39.10
369,34.49
370,26.95
371,14.76
372,34.35
373,40.47
374,30.07
375,3.57
376,11.91
377,26.42
378,35.49
379,48.59
380,29.23
381,12.53
382,29.21
383,33.62
384,6.14
385,23.59
386,3.87
387,19.34
388,37.55
389,5.84
390,8.45
391,12.27
392,9.73
393,5.28
394,5.19
395,6.74
396,12.91
397,8.25
398,5.21
399,5.03
400,10.18
401,41.12
402,10.77
403,30.85
404,13.44
405,22.32
406,35.40
407,17.94
408,36.27
409,16.60
410,20.55
411,42.77
412,34.44
413,21.77
414,27.58
415,9.18
416,8.18
417,15.09
418,10.14
419,19.14
420,9.42
421,8.27
422,7.89
423,19.02
424,2.34
425,7.88
426,0.86
427,5.21
428,20.46
429,25.13
430,2.12
431,30.82
432,5.06
433,9.68
434,16.44
435,11.47
436,12.37
437,2.23
438,14.76
439,18.97
440,41.77
441,1.38
442,6.63
443,23.48
444,29.20
445,5.31
446,39.87
447,49.86
448,2.31
449,19.62
450,3.44
451,13.42
452,21.54
453,3.49
454,1.74
455,7.91
456,17.71
457,7.75
458,11.31
459,6.35
460,21.76
461,3.33
462,2.18
463,3.51
464,0.69
465,9.68
466,25.77
467,33.37
468,31.94
469,0.32
470,9.28
471,37.57
472,31.31
473,38.72
474,53.98
475,32.16
476,3.49
477,28.15
478,5.35
479,12.90
480,4.48
481,11.41
482,16.35
483,13.22
484,5.50
485,9.28
486,33.06
487,105.66
488,29.42
489,27.69
490,9.09
491,94.21
492,25.36
493,10.28
494,20.25
495,21.54
496,6.57
497,24.82
498,9.16
499,20.30
500,70.84
501,17.91
502,40.41
503,36.31
504,37.28
505,75.49
506,34.39
507,7.03
508,39.17
509,85.63
510,7.87
511,46.14
512,37.55
513,9.31
514,39.81
515,65.16
516,54.30
517,23.83
518,32.35
519,47.17
520,9.36
521,53.05
522,40.79
523,21.49
524,52.29
525,45.57
526,107.13
527,31.97
528,54.35
529,27.58
530,110.14
531,47.33
532,28.45
533,98.54
534,53.58
535,22.62
536,91.46
537,27.19
538,14.65
539,53.95
540,21.20
541,17.93
542,31.28
543,13.48
544,21.20
545,43.49
546,26.59
547,34.71
548,53.87
549,27.49
550,105.01
551,40.38
552,36.64
553,28.80
554,103.60
555,17.82
556,43.51
557,46.52
558,73.50
559,41.26
560,48.57
561,103.57
562,36.28
563,35.27
564,51.68
565,106.87
566,44.65
567,59.74
568,39.21
569,60.44
570,39.83
571,64.18
572,44.26
573,105.59
574,33.28
575,54.53
576,100.35
577,36.16
578,34.66
579,54.28
580,29.83
581,34.78
582,71.27
583,28.04
584,40.01
585,28.85
586,64.82
587,39.08
588,72.93
589,76.07
590,39.40
591,110.88
592,89.31
593,25.95
594,78.11
595,20.18
596,35.33
597,88.37
598,81.80
599,54.85
600,73.91
601,11.16
602,110.57
603,61.11
604,14.27
605,109.56
606,33.75
607,5.40
608,70.35
609,5.67
610,7.12
611,63.06
612,5.68
613,3.19
614,0.86
615,1.33
