1,8.90
2,6.62
3,10.46
4,10.46
5,11.27
6,7.60
7,4.00
8,9.66
9,4.89
10,30.61
11,29.47
12,30.22
13,30.41
14,33.43
15,36.57
16,34.08
17,31.85
18,36.49
19,15.65
20,32.89
21,33.39
22,36.04
23,40.95
24,38.85
25,40.89
26,33.55
27,36.81
28,36.03
29,20.45
30,20.98
31,34.17
32,19.70
33,22.13
34,21.33
35,30.91
36,41.91
37,34.15
38,17.32
39,18.56
40,26.21
41,28.72
42,35.93
43,31.76
44,21.48
45,37.28
46,32.60
47,19.33
48,20.39
49,36.79
50,20.64
51,36.51
52,19.94
53,18.37
54,41.42
55,44.84
56,40.62
57,18.88
58,18.03
59,31.99
60,9.02
61,47.61
62,17.76
63,8.72
64,9.82
65,49.84
66,36.98
67,9.10
68,50.56
69,21.73
70,50.38
71,17.00
72,37.46
73,11.50
74,37.63
75,48.47
76,18.19
77,37.68
78,16.04
79,48.91
80,38.47
81,16.63
82,38.95
83,36.01
84,52.00
85,16.15
86,35.56
87,9.87
88,16.14
89,33.48
90,52.13
91,32.06
92,32.63
93,12.46
94,52.40
95,13.02
96,30.86
97,49.29
98,27.04
99,8.07
100,13.15
101,30.33
102,8.44
103,50.99
104,52.02
105,15.00
106,7.58
107,30.05
108,8.22
109,7.24
110,12.90
111,7.31
112,13.75
113,9.98
114,9.62
115,34.85
116,9.22
117,31.29
118,33.01
119,9.13
120,9.95
121,32.46
122,9.81
123,15.48
124,10.16
125,14.25
126,10.32
127,13.27
128,33.32
129,9.05
130,31.73
131,13.45
132,32.02
133,14.89
134,33.74
135,13.59
136,12.29
137,31.14
138,13.05
139,29.79
140,10.22
141,11.49
142,12.77
143,8.76
144,11.08
145,8.90
146,12.44
147,9.23
148,34.12
149,9.72
150,31.85
151,33.22
152,9.53
153,29.60
154,30.03
155,30.45
156,5.59
157,8.85
158,9.28
159,5.24
160,3.61
161,12.18
162,22.03
163,79.82
164,96.42
165,37.03
166,14.72
167,11.90
168,29.23
169,22.81
170,65.26
171,75.00
172,23.93
173,51.97
174,21.36
175,116.92
176,14.44
177,83.79
178,47.33
179,119.51
180,103.91
181,110.66
182,65.61
183,73.53
184,92.31
185,57.67
186,65.59
187,68.26
188,58.76
189,57.98
190,65.49
191,64.80
192,53.68
193,45.07
194,66.79
195,44.78
196,81.97
197,82.35
198,46.22
199,81.84
200,88.08
201,86.87
202,77.99
203,54.12
204,74.68
205,90.19
206,47.73
207,23.74
208,38.65
209,26.62
210,22.52
211,34.77
212,21.52
213,20.62
214,18.88
215,20.43
216,25.38
217,14.60
218,11.96
219,14.14
220,11.26
221,15.35
222,11.85
223,8.67
224,16.14
225,12.15
226,20.04
227,16.51
228,15.08
229,27.43
230,19.41
231,36.77
232,73.61
233,106.64
234,84.90
235,81.07
236,116.53
237,101.37
238,84.08
239,91.87
240,112.37
241,108.16
242,117.33
243,72.74
244,61.85
245,92.78
246,85.73
247,113.68
248,80.32
249,77.16
250,88.33
251,92.68
252,89.51
253,76.85
254,64.23
255,84.67
256,107.85
257,71.64
258,93.15
259,53.02
260,46.64
261,77.01
262,56.06
263,54.34
264,54.16
265,87.82
266,38.91
267,28.88
268,61.80
269,62.30
270,28.82
271,61.19
272,55.93
273,37.50
274,61.79
275,46.68
276,29.41
277,57.94
278,57.70
279,70.86
280,22.87
281,56.22
282,59.91
283,50.00
284,21.94
285,44.95
286,21.86
287,14.39
288,13.56
289,13.82
290,32.45
291,6.22
292,24.40
293,27.42
294,27.61
295,33.37
296,18.30
297,4.05
298,62.42
299,12.64
300,19.68
301,47.98
302,60.12
303,86.62
304,21.64
305,20.99
306,125.30
307,22.51
308,23.70
309,32.95
310,32.79
311,13.73
312,31.38
313,40.01
314,26.09
315,23.71
316,29.44
317,25.21
318,33.01
319,24.19
320,51.02
321,24.92
322,34.58
323,31.17
324,33.31
325,101.19
326,29.66
327,26.12
328,16.86
329,39.77
330,21.16
331,27.81
332,38.60
333,24.81
334,46.91
335,20.28
336,21.33
337,37.47
338,18.01
339,18.27
340,25.16
341,13.07
342,19.99
343,26.49
344,13.84
345,20.34
346,30.24
347,28.73
348,32.55
349,21.08
350,33.71
351,20.39
352,22.22
353,20.31
354,29.76
355,20.28
356,21.30
357,17.28
358,16.59
359,12.57
360,20.24
361,35.57
362,19.81
363,15.37
364,30.09
365,19.09
366,13.81
367,26.01
368,25.76
369,25.81
370,18.37
371,14.13
372,24.02
373,28.24
374,23.39
375,6.26
376,11.36
377,21.28
378,26.82
379,32.49
380,25.06
381,11.19
382,24.49
383,49.02
384,7.46
385,70.72
386,14.13
387,40.58
388,56.67
389,12.24
390,11.89
391,18.08
392,15.95
393,10.56
394,11.15
395,12.63
396,25.93
397,13.52
398,16.86
399,11.17
400,14.51
401,56.78
402,11.75
403,54.54
404,17.25
405,39.36
406,33.39
407,21.33
408,47.42
409,17.56
410,33.55
411,48.38
412,40.81
413,39.64
414,54.50
415,21.60
416,12.72
417,39.98
418,16.75
419,19.41
420,15.21
421,29.91
422,16.21
423,23.62
424,6.85
425,13.23
426,5.11
427,10.72
428,30.60
429,44.14
430,8.65
431,46.51
432,10.53
433,17.47
434,24.31
435,18.39
436,20.80
437,3.07
438,17.53
439,22.65
440,45.26
441,5.20
442,8.11
443,31.00
444,38.86
445,11.50
446,47.74
447,53.32
448,5.72
449,52.37
450,12.39
451,20.49
452,33.64
453,7.98
454,4.63
455,10.88
456,26.40
457,9.70
458,10.60
459,5.54
460,20.60
461,8.79
462,3.99
463,7.23
464,3.45
465,22.85
466,33.44
467,35.98
468,37.87
469,2.37
470,19.28
471,44.54
472,39.16
473,34.89
474,49.55
475,35.42
476,5.79
477,58.38
478,14.67
479,38.64
480,24.05
481,24.25
482,51.47
483,20.49
484,17.52
485,17.98
486,35.12
487,120.34
488,29.04
489,44.64
490,31.74
491,107.45
492,40.05
493,34.40
494,38.92
495,38.61
496,22.98
497,40.93
498,36.76
499,40.38
500,79.29
501,39.37
